tid,mxm_tid,artist_name_mxm,title_mxm
TRMGFPT12903CF8391,1254029,The Mooney Suzuki,Everything's Gone Wrong
TRMGQGN128F4262599,1092837,Osker,Going on the Instincts
TRMGQPX128F42757E9,3075534,Mártires del compás,Guarda taranto eh bilis
TRMGQVE128F933B4C0,7299855,Damien Dempsey,Kelly From Killan / The Teetotaler
TRMGQHP128F146E936,7364042,Youssou N'Dour,Badou
TRMGQCJ128F146647B,761549,Digable Planets,Appointment at the Fat Clinic
TRMGQWY128F92D7497,703928,Camel,Refugee
TRMGQFR12903D0365D,3863825,Kid Carpet,Psycho's Theme
TRMGQKU128F9313AAE,986295,Esa Ruoho,Birthday Scrutiny (25/10/00)
TRMGQDB128F92F745C,8761638,Honor Society,Magic
TRMGQZB12903CDD002,662585,Morbid Angel,Caesar's Palace
TRMGQML128F92C4F26,4907222,Trevor Loveys,Planetary Vibes
TRMGQGN12903CA5E2E,2999812,Marshmallow Coast,Day and Night
TRMGQAN128F4294512,2946875,Wellwater Conspiracy,Trowerchord
TRMGQHU128F42738E9,1183733,Bluvertigo,Versozero
TRMGQAF128E078E635,4432062,Thelma Houston,Don't Leave Me This Way
TRMGQMK128F931D8F7,7741090,Danilo Montero,Saltando
TRMGQBY128F1474B22,5868271,Jr. Walker & The All Stars,Cleo's Back
TRMGQDO128F42A9D7C,1986552,Orgy,Make Up Your Mind
TRMGQMW12903CE2987,8346353,Johnny Clarke,No Man Is an Island
TRMGQVZ128F932DCA2,5276585,Screaming Mechanical Brain,Praise
TRMGQWA128F933163D,1014521,2Pac,Fuck All y'All
TRMGQFS128F92CC817,7972479,Agoria,Dust (feat. Scalde)
TRMGQFV128F428AB39,8708244,Blind Lemon Jefferson,Rising High Water Blues
TRMGQBD128F92EFB60,10244275,Blyth Power,To Whose Gods
TRMGQMI128F9308644,8985032,"Richard ""Groove"" Holmes",Cheeka's Dance
TRMGQAJ128F92E35DD,2242026,Ice MC,Cinema
TRMGQKA128F1455D5A,6542355,Steve Diggle,If I Never Get to Heaven
TRMGQBG128F92DC970,3410634,Jamie Dee,It's All Over
TRMGQST128F931CDAC,2378753,Miles Davis Quintet,I Could Write a Book
TRMGQOX128F933879A,2860524,BBS Paranoicos,Recuerdos
TRMGQIL12903CC45B4,2315720,John Lewis,Cain and Abel
TRMGQZT12903D13E59,6646838,The Piano Tribute Players,A Mad Russian's Christmas
TRMGQWD128F4269F46,4468378,Bone Thugs-n-Harmony,Tha Crossroads
TRMGQCF128F9330E50,8572206,The Temper Trap,Science of Fear
TRMGQGV128F422EEF1,4653247,General Echo,Drunken Master
TRMGQEG128F425838F,3835472,Magical Power Mako,Sea of Joy
TRMGQLK128F147EC26,6121486,Jo Jo Gunne,Around the World
TRMGQEV12903CDBF70,587428,Chamberlain,Yellow Like Gold
TRMGQNS128F426AF1C,10264587,DJ Wady & Junatik,I want you
TRMGQQX128F92F3F7E,4297235,Commissioned,Hold Me
TRMGQDB128F42A5C51,6716064,Ladell McLin,Play the Blues 4 U
TRMGQHD128F4295534,4303233,Dolly Parton,We Used To
TRMGQQR12903CCE48F,692079,Morcheeba,Let It Go
TRMGQCO128E078EF8E,1807971,Boyz II Men,Silent Night
TRMGQZW128F42377D6,3026714,Bette Midler,Big Noise From Winnetka
TRMGQUK12903CAA91D,4092188,220 Volt,Heavy Christmas
TRMGQZR128F9317662,1664193,Davol,Wrong Reasons
TRMGQUI128F42483E4,7076180,Charles Manson,I Keep On Wondering (interrupted)
TRMGQWU12903D0CD0F,9211341,Billy Swan,Don't Be Cruel
TRMGQKL128F92F617C,8393309,Chris Bailey,Mists of Time
TRMGQDL128F4227587,6028415,Carly Binding,So Radiate
TRMGQBP128F931C013,2768457,Infinite Livez,The Forest Spirit Sings the Bush Meat Song
TRMGZXE12903CA8728,6700712,Open Season,Step by Step
TRMGZYD128F423B122,5229577,Los Peces,El Negocio Familiar
TRMGZAX12903CDB16C,9978608,The Dead Weather,Looking at the Invisible Man
TRMGZFL128F425905A,6262542,Juan Carlos Baglietto,Postal de guerra
TRMGZWY128F42B95BE,1654902,The Oscar Peterson Trio,Corcovado (Quiet Nights of Quiet Stars)
TRMGZDB128F42726B7,6154884,Maanam,Szare miraże
TRMGZVG128F4228F45,6463837,Hot Hot Heat,Let Me In
TRMGZIS128F422D4AA,6326573,Great White,Take Me Down
TRMGZSS128F92F708E,4035774,Heavy Pettin',Rock Me
TRMGZVD128F1497180,5815359,Shelly Manne,A Bluish Bag
TRMGZUS128F4262A57,6841391,The Aluminum Group,Headphones
TRMGZAU12903CBAA65,13139150,Hannah Montana,let's do this
TRMGZDG128F425DB7B,7185018,Kilpi,Järjen riemuvoitto
TRMGZIU128F93024A3,1046965,Rey Ruiz,Vereda Tropical
TRMGZUE128F427C14D,892681,Vicente Amigo,Querido Metheny
TRMGZQD12903CB7FD2,4674636,Charlie Parker,Bird's Nest
TRMGZMD128F1496EA1,5795436,Envoy,Elektra
TRMGZTZ128F146EF17,9742659,Un pingüino en mi ascensor,Atrapados en el ascensor
TRMGZHA128F423E750,6814871,Dynamite Deluxe,So laut es geht
TRMGZSE128F429FAD7,12304028,Tampa Red,It's Tight Like That
TRMGZVV128F146033B,5316720,La Tropa F,Ritmo Y Sabor
TRMGZNJ12903CE6B8E,13466382,Jeru the Damaja,You Can't Stop the Prophet
TRMGZXC128EF3501E3,2543466,Ray Price,Burning Memories
TRMGZUL128F92D9233,1829509,The Gaskets,Open Mic Nite
TRMGZEB12903CC30A5,5836522,Counterstrike,Draco
TRMGZES128F9336F14,762316,Clint Mansell,Fall: Cleaning Apartment
TRMGZTQ128F92DE36D,7917612,Das Bo,Anna Bar (Hamburger Berg)
TRMGZYZ128F42862E7,2109084,Fisher,Every Time
TRMGZOH128EF3514E0,750640,Elton John,Burn Down the Mission
TRMGZVT128F92F8F8E,3820619,Callenish Circle,Mirror Of Serenity
TRMGZMS12903CC1508,8732860,Heavy D,Hugs and Kisses
TRMGZLQ128F14AA83A,5329942,Yoomiii,A Kiss Is All I Miss
TRMGZKI12903D13A0C,8760313,Cassie Davis,Don't Wanna Dance
TRMGZQK128F931223D,8334257,Ramblin' Jack Elliott,How Long Blues
TRMGZEQ128F9343E99,4263058,Tony Vega,Aparentemente
TRMGZEK128F932FC03,4829190,Debauchery,Rage of the Bloodbeast
TRMGZEM128F92ED946,2234458,Los Diablitos,Los Caminos De La Vida
TRMGZWN128F932B998,8946534,Karl Denson's Tiny Universe,Take It Down
TRMGZQT128F42AE7F0,7008002,Frank Boeijen,Tot bloedens toe
TRMGZXE128F931645A,1505598,Renato Zero,La stazione
TRMGZVU128F427C371,783459,Keb' Mo',A Letter to Tracy
TRMGZED128F423C035,6402873,Magnus Carlsson,Another Rainbow
TRMGZUP12903CF855C,12586018,Steady Mobb'n,Animosity
TRMGZND128F4238A7A,3271030,Patti Page,The Twenty-Third Psalm (Spoken)
TRMGZEZ128F4265FAA,6600624,Justin Currie,No Surrender
TRMGIDW128F932194A,1731153,The Galactic Heroes,Philadelphia
TRMGIDK128F4285AC5,743442,Jim White,The Wrong Kind of Love
TRMGINV12903CD3F1E,5292038,Party Pimpz,Another Life
TRMGIOZ12903CB5199,13886795,Josh Wink,Hypnoslave (Nic Fanciulli remix)
TRMGIKX128F425F02B,8686137,Mor W.A.,Dla Słuchaczy
TRMGIBB128F92DEF47,791692,Charlie Parker,Blues for Alice
TRMGIFU128E0783670,4753621,Lorez Alexandria,Show Me
TRMGIVG128F9324485,4925334,The Heart Throbs,Stunned
TRMGIPE128F933ED8B,8617993,Dusty Rhodes and the River Band,Andy
TRMGINW128F146C9F6,6938744,The Frank & Walters,Saturday Night
TRMGITL128F429D3EE,1118139,Candy Dulfer,I'll Still Be Looking Up to You
TRMGIIB128F425CE5C,567957,Total Chaos,Initial Distrust
TRMGIOU128F1481BCE,3946656,Nana Caymmi,Essas Tardes Assim
TRMGIZL128E0789B47,6377304,Van der Graaf Generator,W
TRMGIQC128F9329785,4483187,Spetsnaz,Hate
TRMGIQX128F4290D51,6985997,Talla 2XLC,The Air That I Breath (Alex M.O.R.P.H. mix)
TRMGING128F92E9380,3978163,Tad,Paregoric
TRMGIPZ12903CBCC64,4078445,Smokie,Relying on You
TRMGIYQ12903CE4026,9987343,Cathy Davey,Habit
TRMGIXI128F147B70F,5292517,Gram Parsons,Streets of Baltimore (alternate version)
TRMGIOU128F423CB56,1066053,Eleventh Dream Day,It's All a Game
TRMGIQS128F428CE91,6038662,Leng Tch'e,Lucid Denial
TRMGICM128F92E2AB8,8143429,Andrew Lloyd Webber,Masquerade
TRMGISX128E0793EC2,557257,Rob Zombie,Spookshow Baby
TRMGIFY128F428136F,3640469,Vox Celesta,Der Verführer
TRMGISG128F92E2448,8198528,Peter Green Splinter Group,Look Out for Yourself
TRMGIBH128F92DF205,6252117,Robin Guthrie & Harold Budd,How Distant Your Heart
TRMGIEE128F934F760,9052751,Konceptual Dominance,Memories
TRMGITD128F4232B09,7928266,Billy Preston,Let Me Know
TRMGIHE128F42767C4,7517298,Lewis Black,Gamblers
TRMGICM128F93465AF,920421,Sick of It All,District
TRMGIOL128F4291728,7197547,Von Iva,Where U At?
TRMGATG128F9331056,4989203,Run Chico Run,Little Hairs a Curling
TRMGAZB128F930DCC4,1885626,Sandy Marton,White storm in the jungle
TRMGACB128F931A99C,8788119,LeToya Luckett,She Ain't Got...
TRMGAOZ128F934B2DC,3484108,Cannibal Corpse,Addicted to Vaginal Skin
TRMGABE128F4284B32,3932833,Korn,Clown
TRMGAZD128F42770AD,1253612,Adam and The Ants,The Magnificent Five
TRMGARM128F149BBE1,12652618,Laura Voutilainen,Pidä huolta
TRMGAKU128F9327AB3,4652479,Perpetual Groove,And Everything
TRMGARQ128F4289403,3765976,Cesare Cremonini,Momento silenzioso
TRMGAHM12903CE0C87,7049608,Guru Guru,200 Cliches
TRMGAIF128F149E8FA,2837577,The Escape Club,This City
TRMGALM128F92ECBB7,3672416,Sylk 130,Romeo's Fate
TRMGAHC12903CEB1D0,9975842,Dale Hawkins,Susie Q
TRMGAAV128F9344525,1745672,Leevi and the Leavings,Matkalla omiin hautajaisiin
TRMGAAG128F423A81F,1724067,Jo-El Sonnier,Come On Joe
TRMGABC128F933AD55,3106524,Julio Iglesias,L'amour c'est quoi
TRMGAZT128F931F4D4,1888355,Emitt Rhodes,Warm Self Sacrifice
TRMGAKZ12903CB80BF,3082454,Matt Wertz,This Moment
TRMGAKR12903CCB3E0,7483304,Dr. John,Goin' Back to New Orleans
TRMGAAO128F145A556,2989153,Anthrax,Lone Justice
TRMGAIQ128F93304F2,3456755,Smut Peddlers,Fugitive Surfer
TRMGATK128F42818AC,5293441,Aberfeldy,Uptight
TRMGAZD12903CA081E,4658474,Pat Kelly & The Uniques,Daddy's Home
TRMGALL128F4245BD9,6521486,Liam Finn,Lullaby
TRMGAZV128F1459D4E,1002614,Tift Merritt,I Know Him Too
TRMGAUD128F92E13F2,1903330,Björk,Army of Me (ABA All Stars mix)
TRMGATJ12903CE07F9,1623392,Alan Lomax,Black Betty
TRMGACL128F92D24D1,4402672,Lewis Taylor,New Morning
TRMGAWF12903CA6842,1434560,Pernice Brothers,Water Ban
TRMGAVH128F92F9367,4064605,David Bowie,Do Anything You Say
TRMGAWZ128E0789CD3,3785206,Joy Zipper,Anything You Sent
TRMGALM12903CB6BAE,5411300,Rose Cousins,Home
TRMGAXA128F428B921,671950,Heideroosjes,Iedereen is gek (Behalve jij)
TRMGAMU128F9339D13,878647,Tarwater,V-AT
TRMGAPL128F9305DC4,9004916,Rachid Taha,Agi
TRMGAKJ128F42666D2,1258020,Mary Chapin Carpenter,Quittin' Time
TRMGABJ12903CC4578,1265800,The Muffs,Big Mouth
TRMGAET128F934093D,7307796,Ramses,La Leyla
TRMGAHR12903CD4FC1,1946053,10cc,It Doesn't Matter at All
TRMGAOD128F9321471,704258,Deine Lakaien,Lass mich
TRMGAQE128F426A5D2,3161979,Charlie Palmieri,Aunque Tu Mami No Quiera
TRMGAQP128F92F634D,2100855,Los Amantes de Lola,El deseo
TRMGARQ128F9329D85,1043256,Devin Townsend,Olives
TRMGAKU128F92DF102,1779353,Sneaker Pimps,Low Five
TRMGARW128F428F3BD,7251256,Andy & Lucas,Hasta los huesos (versión acústica)
TRMGALB128F42679A9,4349529,The Vibrators,Keep It Clean
TRMGAUJ128F4241151,9458725,Luke Dzierzek,Echo (John Dahlbäck remix)
TRMGAAS128F93141FA,9899993,Paolo Nutini,Candy
TRMGAHV128F14580A5,2750713,Freddie Mercury,Love Kills
TRMGABZ128E078FCFB,3612382,Jacob Miller & Inner Circle,Chips and Bruises
TRMGAYJ128F92F88DC,4323605,Count Five,Out in the Street
TRMGANA12903CDFF78,8658528,Plume Latraverse,Bulles de printemps
TRMGAKE128F9335FDE,3166052,SoulPrint,Die Tonight
TRMGNFC12903CD4360,1270160,DSP,Have a Good Time (All the Time)
TRMGNNZ12903CDE22A,8640154,Eminem,Shake That
TRMGNBR128F429ADD0,1102057,Bigwig,Girl in the Green Jacket
TRMGNHR128F428B17E,4024169,The Clientele,Since K Got Over Me
TRMGNCK128F146E493,947382,Curtis Stigers,There's More to Makin' Love (Than Layin' Down)
TRMGNOZ128F428C977,3792517,Fannypack,Nu Nu (Yeah Yeah)
TRMGNXY128F9336554,942550,A Silver Mt. Zion,13 Angels Standing Guard 'Round the Side of Your Bed
TRMGNKJ128F4266A58,2377081,The Northern Pikes,Kiss Me You Fool
TRMGNUY128F9320269,9557204,Buddy Holly,Modern Don Juan
TRMGNGZ128F429EC6D,5595737,Pavement,Gangsters & Pranksters
TRMGNXI12903CBC037,3763502,Teddybears STHLM,Yours to Keep
TRMGNXO12903D061CA,9661765,Dope Stars Inc.,It's Today
TRMGNPW128F425EBCE,4412061,EM1,Face To Face
TRMGNAO128F933C83E,9735355,Dirt Crew,808 Lazerbeam
TRMGNQQ128F14A05EE,6288338,Oscar Pettiford,Back in Paradise
TRMGNOX128F14A6670,5642168,Grupo de Expertos Solynieve,Par de flamenquines (Billy total)
TRMGNGU128F146BC87,3329674,Alan Menken,Marketplace
TRMGNCG128F92EBF1D,8828445,Five Finger Death Punch,Hard to See
TRMGNSM128F42278AE,8148303,The D4,"Party (live at Shinjuku Jam, Tokyo, Japan)"
TRMGNFI128F4246FA4,6093353,Willy Porter,One More September
TRMGNVS128F930D52E,4592575,Arts & Decay,Using a Fake
TRMGNHN128F42AC775,6745768,Edison Glass,Cold Condition
TRMGNIT128F4214322,9775848,Cream,Cat's Squirrel
TRMGNGT128F92C8D6F,6447218,The Alan Parsons Project,Eric's Guide Vocal Medley
TRMGNRG128F1494368,6003052,David DeMaría,A media voz
TRMGNRR12903CE69F2,7394755,Ida Corr,Lonely Girl
TRMGNIK128F4270663,12798708,Audio Bullys,Gimme That Punk
TRMGNSC128F9329919,1201743,Dulce Liquido,Misógino
TRMGNAF12903CAB91C,3957569,Karat,Der Fahrradverkäufer
TRMGNFK128F933795B,6728319,Bobby Womack,Falling in Love Again
TRMGNJV128F422238A,5804840,Les Georges Leningrad,Un imperméable (mouillé des deux côtés)
TRMGNUB128F934F60C,4839198,Lord Tanamo,Mother's Love
TRMGNYR128F930B796,13433188,John Smith,Dana Barrett
TRMGNRH128F92EF946,12645845,Larry Norman,Watch What You're Doing (extended version)
TRMGNVZ128F1464A59,1474382,Liam Lynch,Fake Depeche Mode Song
TRMGNJN12903CB5F0C,7694067,The Beatnuts,All My Life
TRMGNAK12903CC4A1F,7396604,Peppino D'Agostino,Venus Over Venice
TRMGNYH12903C969AA,6170225,Maurice Chevalier,L'amour est passé près de vous
TRMGNJG128F92FBC4E,2974473,Hello Goodbye,Highway Kind
TRMGPHZ128F4296E8E,9041968,Wasted Youth,If Tomorrow
TRMGPML128F92F456C,6360528,Sunset Rubdown,For the Pier (and Dead Shimmering)
TRMGPYP128F92C641B,2308413,Ultravox,New Europeans
TRMGPFA128F934B9C9,6655274,The Last,The Rack
TRMGPAQ128E078F39F,4647584,Staind,Please
TRMGPTO12903CD3EFD,5430266,Pulsedriver,Insane
TRMGPAU128F421FE0C,7112684,Brain Police,The Baron
TRMGPEE128F4288A71,871478,Ann Peebles,I Can't Stand the Rain
TRMGPXY128F92EBDA3,6594085,Ambitions,The Illusion
TRMGPTG128F92F8F8F,2208860,Callenish Circle,Inner Sense
TRMGPKH128F933E4A2,1792610,Altered Images,Idols
TRMGPAY128F9329436,2246054,Aleks Syntek,Viviendo por ti
TRMGPDK128F931E305,1357290,Skillz,Move Ya Body
TRMGPJB12903CBFC7B,9732478,Monster Movie,A Place in the Mountains
TRMGPIW128F4230B17,1063746,The Velvet Underground,Oh! Sweet Nuthin' (early version)
TRMGPFX128F9312851,6562778,Die! Die! Die!,Britomart Sunset
TRMGPKS128F425EFCE,6901631,Jahn Teigen,Glasnost
TRMGPUI12903CF5188,4775818,Freestyle,Method of Madness (feat. DJ Noize)
TRMGPML128F4293ABD,13312563,Bobby Goldsboro,Hello Summertime
TRMGPVF128F42ADCEE,1031984,Alexia,Uh La La La (Almighty edit)
TRMGPXD128F9314FCC,7608711,Passion Pit,Live to Tell the Tale
TRMGPCC128F93372F2,4047719,"Blood, Sweat & Tears",More Than You'll Ever Know/Something's Coming On
TRMGPSU128F9333B4F,4104187,N'Klabe,Quizás
TRMGPNS128F425933A,4382655,Driver Eight,Carousel
TRMGPKT128F9343049,4918578,Duke Ellington & His Orchestra,Goin' to Town
TRMGPCI128F427E064,5685540,Luis Alberto Spinetta,Caspa tropical
TRMGPNX128F4247DE3,2185025,Vince Neil,Same Ol' Situation (S.O.S.)
TRMGPBR128F426AD0A,904695,Cæcilie Norby,A Song for You
TRMGPNC12903CA0975,6806120,The Blues Band,Greenstuff
TRMGPPG128F42715A1,7684020,Paper Rival,Are We Brothers?
TRMGPOX128F4264CFA,1559504,Andrew Duke,Knot Rocket
TRMGPVL128F93042E9,5990325,JAG,1000 Words
TRMGPPZ12903C9F473,4216572,Аркона,Vosstanie Roda
TRMGPXY128F931684E,3483372,Robyn Hitchcock,Cathedral
TRMGPOA128F14554C4,1167937,Bad Brains,Coptic Times
TRMGPYG128F93203C4,5490390,Kaddisfly,Silk Road
TRMGTKR128F933996D,3829206,Rhythm King and Her Friends,Get Paid (remix by Rhythm King and Her Friends)
TRMGTJA128F421F8FF,961767,Linda Ronstadt,Someone to Lay Down Beside Me
TRMGTXS128F9342404,8338997,The Flowers of Hell,Pipe Dreams
TRMGTJM128F92D2538,1158301,Eat Static,Kalika
TRMGTKD128F425A96F,9801353,Eurythmics,Put The Blame On Me
TRMGTWR12903CB3855,9671231,Blake Shelton,Playboys of the Southwestern World
TRMGTET12903CE2711,2217593,The Pointer Sisters,Jump (For My Love)
TRMGTRW128F9316BE9,7167829,Wild Bunch,Return of Groove Lounge
TRMGTSW12903CA60D9,3468585,Conya Doss,Selfish One (Interlude)
TRMGTUX12903CD3045,8936249,Lucero,Hey Darlin' Do You Gamble?
TRMGTPN12903CCEB4F,12796970,Supafly Inc.,Catch Me When I'm Falling
TRMGTTW128F429E438,5704818,Andreas Mattsson,So Old It's New
TRMGTQV128F1467F47,2532113,Simon Dupree & The Big Sound,Thinking About My Life
TRMGTRX128F428F58B,6844361,The Envy Corps,Before the Gold Rush
TRMGTGT128F427E833,3803399,Micatone,Circle
TRMGTIG128F147DD8F,2826005,Sator,Ride The Jackhammer
TRMGTBY12903CCF4C6,7981339,Camille Jones,Get Me Out
TRMGTCK128F426D850,8456846,Chet Atkins,Canned Heat
TRMGTWP12903CE09F3,2406960,Jim Stärk,Tonight
TRMGTDG128F9348B96,1726448,88 Fingers Louie,Blink
TRMGTTD12903CE0302,6876071,LoveLikeFire,Wish You Dead
TRMGTCX128F9316023,8310937,Alexis HK,Thanks for the Add (feat. Renan Luce)
TRMGTOR128F42B006A,7890278,Bic Runga,Blue Blue Heart
TRMGTJP128F92D2942,9869723,Tracy Gang Pussy,Secrets and Lies
TRMGTUN12903D05B80,6400689,Blamstrain,020700
TRMGTEO128F931D9EF,5745408,"Rex Allen, Jr.",Can You Hear Those Pioneers?
TRMGTPN128F147B5E3,3599843,Dumptruck,50 Miles
TRMGTIQ12903CC897E,3952457,Seek,Everafter
TRMGTKK128F92F5E48,2117413,Black 'n Blue,Autoblast
TRMGTBR128F9356C52,683302,Poe,Control
TRMGTKW128F42359E9,678770,Rosana,Nadie mas que yo
TRMGTRC128F14785AE,2954811,Divokej Bill,Běchovice
TRMGTYT128F146399B,9511956,David Essex,"Girl, You'll Be a Woman Soon"
TRMGTRC128F92EB8B5,1289437,Warren Zevon,Mama Couldn't Be Persuaded
TRMGTZY128F9353964,7431717,Orpheus Chamber Orchestra,Elgar - Serenade for String Orchestra op.20 - I. Allegro piacevole
TRMGTJJ128F92F41B2,3670630,Fly My Pretties,Lets Roll
TRMGTLN128F4218827,8424333,Ben's Brother,Stuttering (Kiss Me Again)
TRMGTYG128F930641C,6314371,Mael Mórdha,I Am the Wench's Bane
TRMGTAL128F4278018,4976663,Gigi D'Agostino,Thank You for All
TRMGTVY128F92F4B31,4660675,Paul Curreri,Tomorrow Night
TRMGTKH128F1458DCB,9341071,Heaven 17,Temptation
TRMGTBN128F92F5F1E,5245495,Massiv in Mensch,Einen Augenblick
TRMGTWK128F4271E2C,6794579,Sophie B. Hawkins,Damn I Wish I Was Your Lover
TRMGTMU12903CE75CB,1588184,Jedi Mind Tricks,Raw Is War 2003
TRMGTSO128F145BA89,902964,Eric Johnson,Venus Reprise
TRMGUDA128F92D4B0E,6120468,Armando,Here We Go
TRMGUZB128F932CCD5,1351636,Counterfit,Feel The Ride
TRMGUOL128F42424F7,965249,De/Vision,Slaves to Passion
TRMGUOV128F932B604,7650305,Rise Against,Historia calamitatum
TRMGUHF128F428CA27,5164610,Middle of the Road,Sacramento
TRMGUZZ12903CC4521,2204424,Mark Whitfield,Salvation Of MRT
TRMGUQV128F4232752,3571062,Jimmy Riley,Sexual Healing
TRMGUKA12903CE7206,10181672,Edward Shearmur,Ray Keeps the Baby
TRMGURO12903CAE2F0,667736,Carroll Thompson,Show Me Some Love Where the Love Is (feat. Mack B)
TRMGUFR128F1485A03,5552344,Sound Team,No More Birthdays (Phil Spector Folk)/San Francisco Bay Early Morning 1849
TRMGUWH128F146903A,660276,Alliance Ethnik,Sincérité et jalousie (live)
TRMGUJT128F932759F,8387617,The American Analog Set,First of Four (EP version)
TRMGUFT128F427D418,678871,Testament,The Sermon
TRMGUYF128F933DD6F,1488616,Sara Evans,I Don't Wanna Play House
TRMGUOH128F93281BA,1656978,Darren Hanlon,Beta Losers
TRMGUEL128F4266523,4005586,Rodney Crowell,Glasgow Girl
TRMGUCD128F4274F88,3280980,Ringworm,Amputee
TRMGUYI128F933CDDF,7977071,Anthony Braxton,"Composition No. 350, Part 4"
TRMGUWT128F42608F1,7152684,Hello Saferide,The Quiz
TRMGUHF12903D05475,3384512,Klute,Second Skin
TRMGUIR12903CD9E15,13108212,Iration,Falling
TRMGUKP128F9305260,7909225,LaBelle,Lady Marmalade
TRMGUPA128F9341C23,7815712,Só Pra Contrariar,Meu Jeito De Ser
TRMGUEB128F9329017,3001925,James Brown,Try Me
TRMGUNX128F42726EF,4090033,Crispy Ambulance,Frozen Blood
TRMGUAL12903D0DA8B,9118198,Illinois Jacquet,It's Wild
TRMGUFJ128F42A6FA8,6216924,Camilo Sesto,Getsemani (Oración Del Huerto)
TRMGUZL128F931C5D9,5669723,The Twilight Singers,Flashback
TRMGUBU128F4268B8F,7073858,Gladys Knight & The Pips,The Tracks of My Tears
TRMGUFM128F92E4276,9834054,Coheed and Cambria,Three Evils (Embodied in Love and Shadow)
TRMGUDG128F1456C09,6492022,Neil Diamond,Ain't No Way
TRMGUQK128F426393F,659116,Hammerhead,Empty Angel
TRMGULZ12903CF9999,1078987,Elba Ramalho,De Volta Pro Aconchego
TRMGUMK128F9325BE9,1622399,Xiu Xiu,Tonite and Today (What Chu' Talkin' 'Bout)
TRMGUOA128F9338615,2017973,Sopor Aeternus & The Ensemble of Shadows,Omen Sinistrum
TRMGUST128F429B54B,6120361,McCarthy Trenching,Running Away Blues
TRMGULB128F1490DEE,7544887,Duke Ellington & His Orchestra,Bundle of Blues
TRMGURM128F4233327,673462,Iron Butterfly,Most Anything You Want
TRMGULB128F42565E7,2710430,Minnie Driver,Everything I've Got in My Pocket
TRMGURL128F4229EA4,617845,Bass Mekanik,"Bass Station (Peaks at 40, 50 & 60 Hz-Sweep From 100-25 Hz + Reversed)"
TRMGUDD128F92F26A0,6493019,Musetta,Red Star
TRMGURQ128F423ED93,5452874,Controlling the Famous,Detox
TRMGUGH12903CBD611,8089292,Tweet,Sexual Healing
TRMGUGG128F422DFC0,4694314,Kenny Chesney,Only Time Will Tell
TRMGULV128F4252CB8,3378066,The Rishi Rich Project,Nahin Jeena (remix)
TRMGUGH128F92FD552,4450879,Michael Stanley Band,All I Ever Wanted
TRMGUOW128EF3445B1,8654779,Jeanne and the Darlings,How Can You Mistreat the One You Love
TRMGUNA128F92E4CC0,6370045,Alejandro Fernández,Eres
TRMGUKB128F42890EB,3604991,Maria McKee,People in the Way
TRMGUJL12903D05A69,1853323,Cal Tjader,Manuel's Mambo
TRMGUQS128F428B716,2592290,Wreckless Eric,Good Conversation
TRMGUKV128F426BB53,1225900,Pandora,Come on and Do It (The Funky Ride version II)
TRMGUEF12903CFE374,5067162,Feist,Mushaboom (Postal Service mix)
TRMGUIJ128F1480D6D,1766730,Voice of the Beehive,Beauty to My Eyes
TRMGUKE128F14584CF,4316658,Kid Frost,Come Together
TRMGURO128F42753C8,1238969,Camané,Noite Apressada
TRMGUJY128F92F9CE8,7525507,Rod Taylor,The Lord Is My Light
TRMGLJC128F93284F1,2638175,Haley Bonar,Little Bird on My Shoulder
TRMGLDQ128F42AA0AC,2183900,Dany Brillant,Quand je vois tes yeux
TRMGLIT12903CE8397,9640278,Tony Sly,Fireball
TRMGLBS128F42706B4,9799647,Johnny Paycheck,Take This Job And Shove It
TRMGLYP128E078AFBC,2081437,Simple Plan,Meet You There
TRMGLUG128F428CE49,7187090,Kotki Dwa,Pigswill
TRMGLRW128F92EF899,12336254,Little Walter,Last Night
TRMGLFG128E07929D8,948457,Slash's Snakepit,Soma City Ward
TRMGLHP128F42333C0,4295120,Tina Cousins,Hymn
TRMGLFV12903CEC21E,5176703,Halvdan Sivertsen,Ny & Naken
TRMGLUS128F42727A3,2503903,Roy Haynes,Reflection
TRMGLSZ128F9359906,5419700,Kitty Wells,Amigo's Guitar
TRMGLKD128F4239CDE,7824765,Cocoa Tea,A Business
TRMGLGC128F4280EB7,8250377,Paffendorf,It's Not Over (Jump & Bump remix)
TRMGLOC128F4246602,5319625,LOURDS,Love All of Me
TRMGLBB128F4226A24,6655139,The Judge,Psycho Mad Circle
TRMGLPG12903CE0B68,5445268,Gerhard Schöne,Der späte Fred
TRMGLMG128F146E533,1014295,Fela Kuti,Who No Know Go Know
TRMGLQN128E0792619,673502,Marilyn Manson,Dogma
TRMGLGU128F42A870B,2607876,Christopher Franke,Opening
TRMGLVY128F425A145,2086047,Concrete Jungle,Rat Safari
TRMGLPF128F426F168,6946327,Captain Comatose,"Say CC (live at WMF Sommerlager 7"" edit)"
TRMGLVY128F92E92C9,12422311,Ten City,All Loved Out
TRMGLNE12903CDCE99,6345944,War of Ages,Intro
TRMGLQL128F429BBA0,2810940,Dirty Beatniks,Low Rock
TRMGLUF128F4255176,5742278,Lowlife,Hollow Gut
TRMGLXV128F9335A6F,12382439,Mindlag Project,L'Echappee belle
TRMGLAW128F14AD481,4372988,Clint Mansell,Go to Hell
TRMGLVL128F93345DB,4055594,Chalk,Wetsuit
TRMGLBQ128F14881E5,8459424,Maria de Barros,Amor luz
